SKU	Product ID	Reference Name	Type	Cleared For Sale	Wholesale Price Tier	Displayed Name	Description	Screenshot Path	Effective Date	End Date	Review Notes	Hosted Content Path
4	com.flashforceapp.islandersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.canucksdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.canucksaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.flyersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.flyersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.flyersalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.saintsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.saintsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bearsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bearsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bearsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.steelersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.steelersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.steelersalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.patriotsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.patriotsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.patriotsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.jetsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.jetsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.panthersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.panthersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.panthersalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.fortyninersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.fortyninersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.buccaneersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.buccaneersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.eaglesdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.eaglesaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.eaglesalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.coltsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.coltsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.seahawksdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.seahawksaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.seahawksalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cardinalsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cardinalsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cardinalsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.falconsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.falconsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.falconsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.texansdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.texansaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.texansalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.titansdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.titansaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.titansalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.brownsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.brownsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.brownsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bengalsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bengalsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bengalsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.raidersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.raidersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.billsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.billsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.billsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chargersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chargersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chargersalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.dolphicsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.dolphicsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.giantsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.giantsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.ramsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.ramsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.ramsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.jaguarsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.jaguarsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.jaguarsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.ravensdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.ravensaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.ravensalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.lionsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.lionsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chiefsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chiefsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.broncosdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.broncosaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.broncosalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.redskinsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.redskinsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.redskinsalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.packersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.packersaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.packersalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.vikingsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.vikingsaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cowboysdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cowboysaway	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cowboysalt1	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.firedefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.revolutiondefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.torontofcdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.fcdallasdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.timbersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.nycfcdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.redbullsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.impactdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.dcuniteddefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.crewdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.earthquakesdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.uniondefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.rapidsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.sportingkcdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.soundersfcdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chivasusadefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.orlandoscdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.realsldefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.whitecapsfcdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.dynamodefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.lagalaxydefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.knicksdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.lakersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.grizzliesdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.spursdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.pelicansdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.rocketsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.pistonsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.celticsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.heatdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.magicdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.trailblazersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.warriorsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bullsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.wizardsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.mavericksdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.timerwolvesdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.clippersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.thunderdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.hornetsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bucksdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.raptorsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.jazzdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.sunsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.sackingsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.sevsixersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cavaliersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.hawksdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.netsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.pacersdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.nuggetsdefault	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.afghanistan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.australia	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bahrain	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bangladesh	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bhutan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.bruneidarussalam	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.cambodia	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chinapr	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.chinesetaipei	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.guam	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.hongkong	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.india	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.indonesia	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.iran	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.iraq	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.japan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.jordan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.koreadpr	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.korearepublic	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.kuwait	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.kyrgyzstan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.laos	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.lebanon	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.macau	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.malaysia	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.maldives	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.mongolia	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.myanmar	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.nepal	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.northernmarianaislands	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.oman	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.pakistan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.palestine	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.philippines	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.qatar	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.saudiarabia	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.singapore	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.srilanka	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.syria	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.tajikistan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.thailand	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.timor-leste	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.turkmenistan	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
4	com.flashforceapp.unitedarabemirates	Weirdamalgamation	Non-Consumable	yes	1	Weirdamalgamation	Flash Force pattern	/some/path	2015-11-01	None		
